
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   317     0   101   0.56 00:03:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.8   324     0   101   0.56 00:03:50    
  2.0   1.2    0.0   96.8  0.05   5.4    1.6   326     1   101   0.56 00:04:00    
  2.8   1.5    0.0   95.7  0.07   7.1    1.9   327     0   101   0.57 00:04:10    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   321     0   101   0.56 00:04:20    
  2.1   0.8    0.0   97.0  0.05   5.1    1.7   320     0   101   0.57 00:04:30    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   319     0   101   0.56 00:04:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.8   324     0   101   0.57 00:04:50    
  1.8   1.3    0.0   96.8  0.05   5.4    1.7   331     1   101   0.56 00:05:00    
  3.0   1.5    0.0   95.5  0.07   7.2    2.1   361     1   101   0.57 00:05:10    
  1.9   0.5    0.0   97.6  0.04   4.3    1.6   320     0   101   0.56 00:05:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   323     0   101   0.56 00:05:30    
  2.0   0.7    0.0   97.3  0.05   4.7    1.6   324     1   101   0.56 00:05:40    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   322     0   101   0.56 00:05:50    
  1.9   1.3    0.0   96.7  0.06   5.5    1.7   340     1   101   0.57 00:06:00    
  2.8   1.6    0.0   95.7  0.07   7.2    2.0   299     2   101   0.57 00:06:10    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   300     0   101   0.56 00:06:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   298     0   101   0.56 00:06:30    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   299     0   101   0.57 00:06:40    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   299     0   101   0.57 00:06:50    
  2.0   1.4    0.0   96.6  0.06   5.8    1.8   308     2   101   0.57 00:07:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.9   1.4    0.0   95.7  0.07   7.1    2.0   301     1   101   0.57 00:07:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   308     1   101   0.56 00:07:20    
  1.9   0.8    0.0   97.3  0.05   4.7    1.6   314     1   101   0.56 00:07:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   313     0   101   0.57 00:07:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 00:07:50    
  2.0   1.2    0.0   96.8  0.05   5.5    1.7   319     2   101   0.57 00:08:00    
  2.9   1.5    0.0   95.5  0.07   7.4    2.0   309     1   101   0.57 00:08:10    
  1.8   0.6    0.0   97.6  0.04   4.3    1.5   311     0   101   0.56 00:08:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     0   101   0.56 00:08:30    
  2.0   0.6    0.0   97.3  0.05   4.7    1.6   313     1   101   0.56 00:08:40    
  2.0   0.8    0.0   97.1  0.05   4.9    1.7   312     1   101   0.57 00:08:50    
  1.9   1.2    0.0   96.9  0.05   5.4    1.7   311     1   101   0.57 00:09:00    
 18.7  16.0    0.1   65.2  0.49  48.5    8.6   869    15   101   0.58 00:09:10    
  1.8   0.7    0.0   97.5  0.04   4.5    1.6   333     0   101   0.56 00:09:20    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   365     1   101   0.56 00:09:30    
  1.9   0.6    0.0   97.4  0.05   4.5    1.7   323     0   101   0.56 00:09:40    
  1.9   0.8    0.0   97.4  0.05   4.6    1.6   321     1   101   0.56 00:09:50    
  2.0   1.5    0.0   96.5  0.06   5.8    1.9   348     2   101   0.57 00:10:00    
  4.5   1.6    0.0   93.9  0.09   9.2    2.4   353     5   101   0.57 00:10:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   313     2   101   0.56 00:10:20    
  1.8   0.7    0.0   97.4  0.04   4.5    1.7   318     1   101   0.56 00:10:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   311     2   101   0.56 00:10:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   315     1   101   0.56 00:10:50    
  1.9   1.3    0.0   96.9  0.05   5.5    1.8   349     1   101   0.56 00:11:00    
  2.9   1.6    0.0   95.5  0.07   7.4    2.0   317     3   101   0.57 00:11:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   315     1   101   0.56 00:11:20    
  1.9   0.6    0.0   97.5  0.04   4.5    1.5   318     1   101   0.56 00:11:30    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   315     2   101   0.56 00:11:40    
  1.8   0.7    0.0   97.4  0.05   4.6    1.7   326     1   101   0.56 00:11:50    
  1.9   1.1    0.0   97.0  0.05   5.2    1.8   323     1   101   0.57 00:12:00    
  3.0   1.4    0.0   95.6  0.07   7.2    2.1   350     2   101   0.57 00:12:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   314     1   101   0.57 00:12:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   311     1   101   0.56 00:12:30    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   308     0   101   0.57 00:12:40    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   342     1   101   0.56 00:12:50    
  1.8   1.3    0.0   96.8  0.05   5.5    1.7   324     2   101   0.56 00:13:00    
  3.2   1.5    0.0   95.3  0.07   7.4    2.2   347     2   101   0.57 00:13:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   315     1   101   0.56 00:13:20    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   317     2   101   0.56 00:13:30    
  1.8   0.8    0.0   97.4  0.05   4.6    1.6   317     1   101   0.57 00:13:40    
  2.0   0.7    0.0   97.3  0.05   4.6    1.7   318     0   101   0.57 00:13:50    
  2.4   1.4    0.0   96.2  0.06   6.2    1.8   322     3   101   0.57 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.4   1.3    0.0   96.3  0.06   6.4    1.8   321     1   101   0.57 00:14:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   313     0   101   0.56 00:14:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   316     1   101   0.56 00:14:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   318     1   101   0.56 00:14:40    
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   318     0   101   0.56 00:14:50    
  1.8   1.3    0.0   96.9  0.05   5.3    1.6   325     1   101   0.57 00:15:00    
  3.1   1.5    0.0   95.4  0.07   7.3    2.1   365     1   101   0.57 00:15:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   315     1   101   0.56 00:15:20    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   317     0   101   0.56 00:15:30    
  1.9   0.7    0.0   97.4  0.04   4.4    1.7   314     1   101   0.56 00:15:40    
  1.8   0.6    0.0   97.5  0.04   4.4    1.5   320     0   101   0.56 00:15:50    
  1.9   1.2    0.0   96.9  0.05   5.3    1.8   328     2   101   0.57 00:16:00    
  2.8   1.5    0.0   95.7  0.07   7.3    1.9   313     2   101   0.57 00:16:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 00:16:20    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   313     0   101   0.56 00:16:30    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   315     1   101   0.57 00:16:40    
  1.8   0.7    0.0   97.4  0.04   4.5    1.6   315     1   101   0.56 00:16:50    
  1.8   1.3    0.0   96.9  0.05   5.3    1.7   321     0   101   0.57 00:17:00    
  2.8   1.4    0.0   95.7  0.07   7.0    2.0   335     1   101   0.57 00:17:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     1   101   0.57 00:17:20    
  2.3   1.2    0.0   96.5  0.06   5.9    1.8   301     1   101   0.57 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   305     1   101   0.56 00:17:40    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   310     1   101   0.56 00:17:50    
  2.0   1.2    0.0   96.8  0.05   5.4    1.7   310     3   101   0.57 00:18:00    
  3.0   1.5    0.0   95.5  0.07   7.5    1.9   308     3   101   0.57 00:18:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   306     0   101   0.56 00:18:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   312     1   101   0.56 00:18:30    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   304     0   101   0.56 00:18:40    
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   303     1   101   0.56 00:18:50    
  1.8   1.2    0.0   97.0  0.05   4.9    1.6   304     2   101   0.57 00:19:00    
  2.9   1.4    0.0   95.7  0.07   7.2    2.0   314     1   101   0.57 00:19:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     1   101   0.56 00:19:20    
  2.0   0.9    0.0   97.1  0.05   5.0    1.6   305     1   101   0.57 00:19:30    
  2.0   0.7    0.0   97.3  0.05   4.6    1.6   302     1   101   0.56 00:19:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   313     1   101   0.56 00:19:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   308     0   101   0.56 00:20:00    
  4.5   2.3    0.0   93.2  0.10   9.8    2.7   367     3   101   0.57 00:20:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   307     1   101   0.56 00:20:20    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   309     0   101   0.56 00:20:30    
  1.8   0.7    0.0   97.4  0.04   4.5    1.6   349     1   101   0.56 00:20:40    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   313     1   101   0.56 00:20:50    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   313     2   101   0.56 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.9   2.0    0.0   95.1  0.08   7.8    2.0   319     2   101   0.57 00:21:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   318     1   101   0.56 00:21:20    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   314     1   101   0.56 00:21:30    
  2.0   0.6    0.0   97.5  0.04   4.4    1.5   311     1   101   0.56 00:21:40    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   317     1   101   0.56 00:21:50    
  2.1   0.9    0.0   97.1  0.05   5.0    1.6   316     2   101   0.56 00:22:00    
  2.7   2.1    0.0   95.2  0.08   8.1    2.1   319     2   101   0.57 00:22:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   312     1   101   0.56 00:22:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   314     0   101   0.56 00:22:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   312     1   101   0.56 00:22:40    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   310     1   101   0.57 00:22:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     2   101   0.56 00:23:00    
  3.0   2.1    0.0   94.9  0.08   8.4    2.0   312     3   101   0.57 00:23:10    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   313     1   101   0.56 00:23:20    
  1.7   0.7    0.0   97.5  0.04   4.3    1.5   313     2   101   0.56 00:23:30    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   302     1   101   0.56 00:23:40    
  2.1   0.8    0.0   97.1  0.05   5.0    1.6   311     0   101   0.57 00:23:50    
  2.1   0.7    0.0   97.2  0.05   4.7    1.7   307     1   101   0.56 00:24:00    
  2.4   2.1    0.0   95.5  0.08   7.7    1.9   308     1   101   0.57 00:24:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   302     1   101   0.56 00:24:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   309     1   101   0.56 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   304     0   101   0.56 00:24:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   305     1   101   0.57 00:24:50    
  1.9   0.8    0.0   97.3  0.05   4.6    1.6   303     1   101   0.56 00:25:00    
  2.9   2.0    0.0   95.0  0.08   8.1    2.1   352     3   101   0.57 00:25:10    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   304     1   101   0.56 00:25:20    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   307     1   101   0.56 00:25:30    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   303     1   101   0.56 00:25:40    
  1.9   0.6    0.0   97.4  0.05   4.5    1.6   308     0   101   0.57 00:25:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   305     1   101   0.56 00:26:00    
  2.8   2.1    0.0   95.1  0.08   8.1    2.1   306     2   101   0.57 00:26:10    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   302     0   101   0.56 00:26:20    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   301     1   101   0.56 00:26:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   303     0   101   0.56 00:26:40    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   298     1   101   0.57 00:26:50    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   306     1   101   0.56 00:27:00    
  2.8   2.0    0.0   95.1  0.08   7.9    2.0   305     1   101   0.57 00:27:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   301     1   101   0.56 00:27:20    
  1.9   0.6    0.0   97.4  0.04   4.4    1.5   305     0   101   0.56 00:27:30    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   303     0   101   0.56 00:27:40    
  1.9   0.7    0.0   97.5  0.04   4.4    1.5   305     1   101   0.57 00:27:50    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   306     1   101   0.56 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  3.1   2.1    0.0   94.8  0.08   8.4    2.0   322     2   101   0.57 00:28:10    
  1.8   0.7    0.0   97.5  0.04   4.3    1.7   303     0   101   0.56 00:28:20    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   304     0   101   0.56 00:28:30    
  2.1   0.7    0.0   97.2  0.05   4.8    1.7   307     1   101   0.57 00:28:40    
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   310     1   101   0.57 00:28:50    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   314     1   101   0.56 00:29:00    
  2.8   2.0    0.0   95.2  0.07   7.5    2.3   348     1   101   0.57 00:29:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   308     0   101   0.56 00:29:20    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   304     0   101   0.57 00:29:30    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   308     0   101   0.57 00:29:40    
  1.8   0.7    0.0   97.5  0.04   4.5    1.5   318     0   101   0.56 00:29:50    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   305     1   101   0.56 00:30:00    
  4.7   2.3    0.0   93.0  0.10   9.9    2.8   366     3   101   0.57 00:30:10    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   311     1   101   0.57 00:30:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   311     0   101   0.57 00:30:30    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   307     0   101   0.57 00:30:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   308     0   101   0.57 00:30:50    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   314     1   101   0.56 00:31:00    
  2.8   2.1    0.0   95.1  0.08   8.1    2.1   321     1   101   0.57 00:31:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   310     0   101   0.56 00:31:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   315     1   101   0.56 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     0   101   0.57 00:31:40    
  1.8   0.7    0.0   97.4  0.04   4.5    1.6   310     0   101   0.57 00:31:50    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   307     0   101   0.56 00:32:00    
  2.9   2.0    0.0   95.1  0.08   8.0    2.2   342     1   101   0.57 00:32:10    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   303     0   101   0.56 00:32:20    
  2.4   1.3    0.0   96.4  0.06   6.2    1.8   307     0   101   0.57 00:32:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   314     0   101   0.56 00:32:40    
  2.0   0.6    0.0   97.4  0.04   4.5    1.7   311     0   101   0.56 00:32:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     2   101   0.56 00:33:00    
  2.9   2.1    0.0   95.0  0.08   8.1    2.2   317     2   101   0.57 00:33:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   307     0   101   0.56 00:33:20    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   299     0   101   0.57 00:33:30    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   301     0   101   0.57 00:33:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   310     0   101   0.57 00:33:50    
  2.1   0.7    0.0   97.1  0.05   4.7    1.6   307     1   101   0.56 00:34:00    
  2.5   1.9    0.0   95.5  0.07   7.4    1.9   313     1   101   0.57 00:34:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   303     0   101   0.56 00:34:20    
  2.0   0.8    0.0   97.2  0.05   4.9    1.7   305     0   101   0.57 00:34:30    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   307     0   101   0.57 00:34:40    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   303     1   101   0.57 00:34:50    
  2.3   0.8    0.0   96.9  0.05   5.3    1.7   304     1   101   0.57 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.5   1.8    0.0   95.7  0.07   6.9    2.0   360     1   101   0.57 00:35:10    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   304     0   101   0.56 00:35:20    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   311     1   101   0.57 00:35:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   309     1   101   0.57 00:35:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   319     1   101   0.56 00:35:50    
  1.7   0.8    0.0   97.5  0.04   4.5    1.6   339     0   101   0.56 00:36:00    
  2.8   2.0    0.0   95.2  0.08   7.9    2.0   309     1   101   0.57 00:36:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   309     0   101   0.56 00:36:20    
  2.0   0.6    0.0   97.4  0.04   4.4    1.7   304     1   101   0.56 00:36:30    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   305     0   101   0.56 00:36:40    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   304     0   101   0.56 00:36:50    
  2.1   0.8    0.0   97.1  0.05   4.9    1.6   307     2   101   0.57 00:37:00    
  2.9   2.0    0.0   95.1  0.08   7.9    2.0   319     2   101   0.57 00:37:10    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   303     0   101   0.56 00:37:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   302     1   101   0.57 00:37:30    
  2.0   0.6    0.0   97.4  0.04   4.5    1.7   304     0   101   0.57 00:37:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     0   101   0.57 00:37:50    
  2.7   1.4    0.0   96.0  0.07   6.6    1.9   304     2   101   0.57 00:38:00    
  2.2   1.4    0.0   96.3  0.06   6.2    1.9   309     1   101   0.57 00:38:10    
  1.9   0.5    0.0   97.6  0.04   4.3    1.6   300     0   101   0.57 00:38:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   308     1   101   0.56 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   305     0   101   0.57 00:38:40    
  1.8   0.8    0.0   97.3  0.05   4.6    1.7   302     0   101   0.57 00:38:50    
  2.1   0.7    0.0   97.2  0.05   4.8    1.6   307     0   101   0.57 00:39:00    
  2.8   1.9    0.0   95.4  0.08   7.7    2.2   344     1   101   0.57 00:39:10    
 12.3   9.7    0.1   77.9  0.32  31.6    6.1   592     6   101   0.58 00:39:20    
  7.8   6.4    0.1   85.7  0.21  20.7    3.8   701     7   101   0.57 00:39:30    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   314     0   101   0.56 00:39:40    
  1.9   0.8    0.0   97.3  0.05   4.7    1.6   320     0   101   0.56 00:39:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   304     0   101   0.56 00:40:00    
  4.6   2.4    0.0   93.0  0.10  10.0    2.6   386     2   101   0.57 00:40:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   311     0   101   0.57 00:40:20    
  1.7   0.7    0.0   97.5  0.04   4.3    1.6   338     0   101   0.56 00:40:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   303     0   101   0.57 00:40:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   305     1   101   0.56 00:40:50    
  1.8   0.7    0.0   97.5  0.04   4.3    1.3   305     0   101   0.56 00:41:00    
  2.9   2.1    0.0   95.0  0.08   8.1    2.1   306     0   101   0.57 00:41:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   302     1   101   0.56 00:41:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   306     0   101   0.56 00:41:30    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   295     1   101   0.57 00:41:40    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   296     1   101   0.57 00:41:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   300     0   101   0.56 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.8   2.0    0.0   95.2  0.08   7.8    2.1   301     1   101   0.57 00:42:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   298     0   101   0.57 00:42:20    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   300     0   101   0.56 00:42:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   298     0   101   0.56 00:42:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   301     1   101   0.56 00:42:50    
  2.5   1.2    0.0   96.3  0.06   6.1    1.7   315     2   101   0.57 00:43:00    
  2.4   1.6    0.0   96.0  0.07   6.8    1.8   331     1   101   0.57 00:43:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   312     0   101   0.56 00:43:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   318     0   101   0.56 00:43:30    
  2.0   0.8    0.0   97.2  0.05   4.9    1.6   322     0   101   0.57 00:43:40    
  1.8   0.8    0.0   97.4  0.05   4.6    1.6   324     1   101   0.56 00:43:50    
  2.4   1.0    0.0   96.6  0.06   5.7    1.8   308     0   101   0.57 00:44:00    
  2.3   1.6    0.0   96.1  0.07   6.5    1.9   314     1   101   0.57 00:44:10    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   300     0   101   0.57 00:44:20    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   302     0   101   0.57 00:44:30    
  1.8   0.5    0.0   97.6  0.04   4.2    1.5   301     0   101   0.56 00:44:40    
  2.0   0.6    0.0   97.4  0.04   4.5    1.7   309     0   101   0.57 00:44:50    
  1.9   0.7    0.0   97.4  0.05   4.6    1.5   313     1   101   0.56 00:45:00    
  2.8   2.2    0.0   95.0  0.08   8.0    2.0   316     2   101   0.57 00:45:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   307     0   101   0.56 00:45:20    
  1.9   0.6    0.0   97.6  0.04   4.3    1.5   314     0   101   0.57 00:45:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   312     1   101   0.56 00:45:40    
  1.8   0.7    0.0   97.5  0.04   4.5    1.6   326     0   101   0.56 00:45:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   321     1   101   0.56 00:46:00    
