
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  1.9   1.3    0.0   96.9  0.05   5.3    1.7   301     1   101   0.57 00:13:50    
  1.8   0.7    0.0   97.4  0.05   4.5    1.6   304     2   101   0.56 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.9   1.5    0.0   95.5  0.07   7.3    2.0   301     2   101   0.57 00:14:10    
  2.0   0.6    0.0   97.4  0.04   4.5    1.5   300     1   101   0.56 00:14:20    
  1.9   0.7    0.0   97.4  0.05   4.6    1.7   306     0   101   0.57 00:14:30    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   296     0   101   0.57 00:14:40    
  1.9   1.2    0.0   96.9  0.05   5.4    1.7   313     0   101   0.57 00:14:50    
  2.5   1.0    0.0   96.6  0.06   5.8    1.9   315     2   101   0.57 00:15:00    
  2.3   1.4    0.0   96.3  0.06   6.3    1.8   347     2   101   0.57 00:15:10    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   299     1   101   0.56 00:15:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   312     1   101   0.56 00:15:30    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   309     1   101   0.56 00:15:40    
  1.8   1.3    0.0   97.0  0.05   5.1    1.8   318     1   101   0.57 00:15:50    
  2.3   0.9    0.0   96.8  0.06   5.6    1.8   307     2   101   0.57 00:16:00    
  2.4   1.1    0.0   96.5  0.06   5.6    2.0   336     2   101   0.57 00:16:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   302     1   101   0.56 00:16:20    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   303     1   101   0.56 00:16:30    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   298     1   101   0.56 00:16:40    
  2.0   1.2    0.0   96.8  0.05   5.4    1.8   303     1   101   0.57 00:16:50    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   303     1   101   0.56 00:17:00    
  2.8   1.6    0.0   95.6  0.07   7.2    1.9   304     2   101   0.57 00:17:10    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   296     1   101   0.56 00:17:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     1   101   0.56 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   305     1   101   0.56 00:17:40    
  1.9   1.3    0.0   96.8  0.05   5.4    1.7   318     1   101   0.57 00:17:50    
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   302     2   101   0.56 00:18:00    
  3.1   1.5    0.0   95.4  0.07   7.3    2.2   341     2   101   0.57 00:18:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   297     1   101   0.56 00:18:20    
  2.0   1.0    0.0   97.0  0.05   5.2    1.7   304     1   101   0.57 00:18:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   297     1   101   0.57 00:18:40    
  2.4   1.8    0.0   95.8  0.07   6.9    1.8   315     1   101   0.57 00:18:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   318     1   101   0.56 00:19:00    
  2.9   1.6    0.0   95.5  0.07   7.0    2.1   343     1   101   0.57 00:19:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   297     0   101   0.56 00:19:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   304     0   101   0.56 00:19:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   297     0   101   0.56 00:19:40    
  1.9   1.3    0.0   96.8  0.06   5.5    1.7   306     1   101   0.57 00:19:50    
  2.8   1.2    0.0   96.0  0.06   6.4    1.8   306     4   101   0.57 00:20:00    
  3.6   1.2    0.0   95.2  0.07   7.3    2.2   333     4   101   0.57 00:20:10    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   297     0   101   0.56 00:20:20    
  1.8   0.8    0.0   97.5  0.04   4.4    1.5   308     1   101   0.56 00:20:30    
  1.9   0.6    0.0   97.4  0.04   4.5    1.5   325     0   101   0.56 00:20:40    
  2.0   1.2    0.0   96.8  0.05   5.4    1.7   308     1   101   0.57 00:20:50    
  2.1   1.0    0.0   96.9  0.05   5.2    1.7   313     2   101   0.56 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.7   1.4    0.0   95.8  0.07   6.9    1.9   301     1   101   0.57 00:21:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   299     1   101   0.56 00:21:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   304     1   101   0.56 00:21:30    
  2.0   0.7    0.0   97.3  0.05   4.7    1.6   299     2   101   0.57 00:21:40    
  1.8   1.2    0.0   96.9  0.05   5.2    1.7   302     0   101   0.57 00:21:50    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   292     1   101   0.56 00:22:00    
  2.8   1.4    0.0   95.7  0.07   7.1    1.9   294     2   101   0.57 00:22:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   297     0   101   0.56 00:22:20    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   300     1   101   0.56 00:22:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   299     0   101   0.56 00:22:40    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   305     0   101   0.57 00:22:50    
  4.1   1.9    0.0   93.9  0.09   9.3    2.3   303     4   101   0.57 00:23:00    
 17.8  16.5    0.2   65.5  0.47  47.2    8.6   945    22   101   0.58 00:23:10    
  1.8   0.7    0.0   97.5  0.04   4.5    1.4   321     1   101   0.56 00:23:20    
  2.0   0.6    0.0   97.4  0.04   4.5    1.5   308     0   101   0.56 00:23:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   308     1   101   0.56 00:23:40    
  1.9   1.8    0.1   96.3  0.06   6.2    1.9   382     1   101   0.57 00:23:50    
  2.6   1.3    0.0   96.1  0.07   6.6    1.9   302     2   101   0.57 00:24:00    
  2.1   0.8    0.0   97.1  0.05   5.0    1.6   304     1   101   0.57 00:24:10    
  1.9   0.7    0.0   97.5  0.04   4.5    1.5   307     1   101   0.56 00:24:20    
  1.8   0.7    0.0   97.6  0.04   4.3    1.6   308     0   101   0.56 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   309     1   101   0.56 00:24:40    
  2.0   1.3    0.0   96.7  0.06   5.6    1.7   322     0   101   0.57 00:24:50    
  2.8   1.5    0.0   95.6  0.07   7.2    2.0   318     3   101   0.57 00:25:00    
  1.9   0.8    0.0   97.3  0.05   4.7    1.8   346     1   101   0.56 00:25:10    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   309     2   101   0.56 00:25:20    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   321     2   101   0.56 00:25:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   315     1   101   0.56 00:25:40    
  1.8   1.3    0.0   96.9  0.05   5.3    1.7   321     2   101   0.57 00:25:50    
  2.0   0.7    0.0   97.3  0.05   4.6    1.6   314     2   101   0.57 00:26:00    
  2.8   1.4    0.0   95.9  0.07   7.0    1.9   310     2   101   0.57 00:26:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   312     1   101   0.56 00:26:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   316     1   101   0.56 00:26:30    
  2.1   0.6    0.0   97.3  0.05   4.7    1.6   312     1   101   0.56 00:26:40    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   325     1   101   0.57 00:26:50    
  1.8   0.7    0.0   97.5  0.04   4.5    1.6   315     0   101   0.56 00:27:00    
  2.8   1.6    0.0   95.5  0.07   7.2    2.0   308     3   101   0.57 00:27:10    
  1.9   0.6    0.0   97.6  0.04   4.2    1.6   303     1   101   0.56 00:27:20    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   312     1   101   0.56 00:27:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   306     1   101   0.57 00:27:40    
  1.9   1.3    0.0   96.8  0.05   5.3    1.7   307     1   101   0.57 00:27:50    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   308     2   101   0.56 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  3.0   1.4    0.0   95.6  0.07   7.4    1.9   304     3   101   0.57 00:28:10    
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   304     1   101   0.57 00:28:20    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   304     1   101   0.56 00:28:30    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   307     0   101   0.56 00:28:40    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   309     1   101   0.57 00:28:50    
  1.8   0.7    0.0   97.5  0.04   4.5    1.5   312     4   101   0.56 00:29:00    
  2.9   1.6    0.0   95.5  0.07   7.3    2.1   317     2   101   0.57 00:29:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   315     2   101   0.56 00:29:20    
  2.0   0.7    0.0   97.4  0.05   4.6    1.6   318     0   101   0.56 00:29:30    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   315     1   101   0.56 00:29:40    
  1.9   1.3    0.0   96.8  0.05   5.4    1.7   321     1   101   0.57 00:29:50    
  3.1   1.1    0.0   95.8  0.07   6.6    2.0   318     3   101   0.57 00:30:00    
  3.5   1.2    0.0   95.3  0.07   7.1    2.1   364     3   101   0.57 00:30:10    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   311     1   101   0.56 00:30:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   316     0   101   0.56 00:30:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   310     1   101   0.57 00:30:40    
  1.9   1.2    0.0   96.9  0.05   5.2    1.7   317     1   101   0.57 00:30:50    
  2.3   1.0    0.0   96.7  0.06   5.6    1.7   307     3   101   0.57 00:31:00    
  2.3   1.2    0.0   96.5  0.06   6.0    1.8   303     1   101   0.57 00:31:10    
  2.0   0.6    0.0   97.4  0.04   4.5    1.6   303     1   101   0.56 00:31:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   307     1   101   0.56 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.7    0.0   97.4  0.05   4.5    1.7   307     1   101   0.57 00:31:40    
  1.8   1.2    0.0   97.0  0.05   5.3    1.6   322     1   101   0.57 00:31:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   325     0   101   0.56 00:32:00    
  2.9   1.4    0.0   95.7  0.07   7.1    2.0   315     1   101   0.57 00:32:10    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   318     1   101   0.56 00:32:20    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   312     0   101   0.56 00:32:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   313     1   101   0.56 00:32:40    
  2.0   1.2    0.0   96.8  0.05   5.4    1.7   315     1   101   0.57 00:32:50    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   308     1   101   0.56 00:33:00    
  3.0   1.5    0.0   95.5  0.07   7.5    2.0   300     2   101   0.57 00:33:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   294     0   101   0.56 00:33:20    
  2.1   0.9    0.0   97.0  0.05   5.1    1.6   303     0   101   0.57 00:33:30    
  1.8   0.6    0.0   97.5  0.04   4.3    1.5   298     1   101   0.57 00:33:40    
  2.4   1.9    0.0   95.7  0.07   7.1    1.9   298     1   101   0.57 00:33:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   303     1   101   0.56 00:34:00    
  2.9   1.4    0.0   95.7  0.07   7.2    1.9   298     1   101   0.57 00:34:10    
  1.9   0.7    0.0   97.4  0.04   4.4    1.6   308     0   101   0.56 00:34:20    
  1.8   0.6    0.0   97.6  0.04   4.3    1.6   304     0   101   0.56 00:34:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   300     0   101   0.56 00:34:40    
  1.9   1.2    0.0   96.8  0.05   5.4    1.7   312     2   101   0.57 00:34:50    
  2.6   1.4    0.0   95.9  0.07   6.9    1.8   306     1   101   0.57 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.1   0.8    0.0   97.1  0.05   5.1    1.8   301     1   101   0.57 00:35:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   294     1   101   0.56 00:35:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   301     1   101   0.57 00:35:30    
  1.9   0.7    0.0   97.3  0.05   4.6    1.6   302     1   101   0.57 00:35:40    
  1.9   1.3    0.0   96.8  0.05   5.4    1.7   304     1   101   0.57 00:35:50    
  2.4   0.9    0.0   96.6  0.06   5.6    1.8   302     2   101   0.57 00:36:00    
  2.4   1.4    0.0   96.2  0.07   6.6    1.8   334     2   101   0.57 00:36:10    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   304     0   101   0.57 00:36:20    
  1.8   0.6    0.0   97.6  0.04   4.2    1.5   315     0   101   0.56 00:36:30    
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   299     0   101   0.57 00:36:40    
  1.9   1.2    0.0   96.8  0.05   5.4    1.7   307     1   101   0.57 00:36:50    
  1.8   0.7    0.0   97.4  0.04   4.4    1.6   299     1   101   0.56 00:37:00    
  2.8   1.4    0.0   95.8  0.07   7.0    1.9   298     1   101   0.57 00:37:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.5   297     0   101   0.56 00:37:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     0   101   0.57 00:37:30    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   300     0   101   0.56 00:37:40    
  1.8   1.2    0.0   97.0  0.05   5.1    1.7   302     0   101   0.57 00:37:50    
  2.0   0.7    0.0   97.4  0.05   4.6    1.6   302     2   101   0.56 00:38:00    
  3.1   1.5    0.0   95.4  0.07   7.4    1.9   299     3   101   0.57 00:38:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   297     1   101   0.56 00:38:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.5   306     1   101   0.56 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   299     1   101   0.57 00:38:40    
  2.0   1.4    0.0   96.6  0.06   5.7    1.8   308     1   101   0.57 00:38:50    
  1.9   0.7    0.0   97.4  0.04   4.5    1.5   301     1   101   0.56 00:39:00    
  2.9   1.5    0.0   95.6  0.07   6.9    1.9   301     0   101   0.57 00:39:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   298     1   101   0.56 00:39:20    
  1.8   0.6    0.0   97.6  0.04   4.2    1.6   297     0   101   0.56 00:39:30    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   298     0   101   0.57 00:39:40    
  2.0   1.2    0.0   96.8  0.05   5.4    1.8   305     0   101   0.57 00:39:50    
  3.4   1.2    0.0   95.3  0.07   7.1    2.1   304     2   101   0.57 00:40:00    
  2.9   1.1    0.0   96.0  0.06   6.4    1.9   336     2   101   0.57 00:40:10    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   303     0   101   0.57 00:40:20    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   309     0   101   0.56 00:40:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   308     1   101   0.56 00:40:40    
  1.9   1.3    0.0   96.8  0.05   5.4    1.7   313     1   101   0.57 00:40:50    
  2.1   0.8    0.0   97.1  0.05   4.8    1.7   306     1   101   0.57 00:41:00    
  2.6   1.4    0.0   96.0  0.07   6.9    1.9   302     2   101   0.57 00:41:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   296     0   101   0.56 00:41:20    
  1.9   0.7    0.0   97.4  0.04   4.4    1.5   299     0   101   0.56 00:41:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   299     1   101   0.57 00:41:40    
  1.8   1.2    0.0   97.0  0.05   5.2    1.7   302     1   101   0.57 00:41:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   302     1   101   0.56 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.7   1.5    0.0   95.7  0.07   7.1    1.9   293     2   101   0.57 00:42:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   296     1   101   0.56 00:42:20    
  1.9   0.6    0.0   97.5  0.04   4.5    1.7   302     1   101   0.56 00:42:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   297     0   101   0.57 00:42:40    
  1.8   1.3    0.0   96.9  0.05   5.3    1.7   304     1   101   0.57 00:42:50    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   298     2   101   0.56 00:43:00    
  3.1   1.5    0.0   95.4  0.07   7.3    2.0   301     3   101   0.57 00:43:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   297     1   101   0.56 00:43:20    
  1.8   0.7    0.0   97.6  0.04   4.3    1.6   300     1   101   0.57 00:43:30    
  1.9   0.6    0.0   97.4  0.04   4.5    1.5   297     1   101   0.57 00:43:40    
  1.9   1.2    0.0   97.0  0.05   5.2    1.7   304     0   101   0.57 00:43:50    
  2.0   0.7    0.0   97.3  0.05   4.7    1.6   306     4   101   0.56 00:44:00    
  2.8   1.6    0.0   95.6  0.07   7.1    1.9   303     3   101   0.57 00:44:10    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   297     2   101   0.56 00:44:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   304     1   101   0.56 00:44:30    
  2.0   0.6    0.0   97.3  0.05   4.7    1.6   297     1   101   0.57 00:44:40    
  1.9   1.3    0.0   96.7  0.05   5.5    1.7   309     1   101   0.57 00:44:50    
  2.6   1.4    0.0   96.0  0.07   6.7    1.9   308     2   101   0.57 00:45:00    
  2.1   0.8    0.0   97.1  0.05   5.1    1.6   306     1   101   0.57 00:45:10    
  1.8   0.8    0.0   97.3  0.05   4.7    1.7   340     1   101   0.57 00:45:20    
  1.7   0.7    0.0   97.6  0.04   4.2    1.6   301     0   101   0.56 00:45:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.0   0.6    0.0   97.4  0.05   4.5    1.6   298     0   101   0.57 00:45:40    
  1.9   1.2    0.0   96.9  0.05   5.2    1.7   307     2   101   0.57 00:45:50    
  2.1   0.8    0.0   97.1  0.05   4.9    1.7   304     2   101   0.56 00:46:00    
